GAMES,ROUNDS,NoHits14,NoHits24,NoHits34,NoHits44,NoHits54,NonMissSpaces14,NonMissSpaces24,NonMissSpaces34,NonMissSpaces44,NonMissSpaces54,NoHits15,NoHits25,NoHits35,NoHits45,NoHits55,NonMissSpaces15,NonMissSpaces25,NonMissSpaces35,NonMissSpaces45,NonMissSpaces55,NoHits13,NoHits23,NoHits33,NoHits43,NoHits53,NonMissSpaces13,NonMissSpaces23,NonMissSpaces33,NonMissSpaces43,NonMissSpaces53,NoHits12,NoHits22,NoHits32,NoHits42,NoHits52,NonMissSpaces12,NonMissSpaces22,NonMissSpaces32,NonMissSpaces42,NonMissSpaces52
10,92,-0.0346646615308954,0.00519756313329511,0.000184045691114461,0.01008668873632,0,-0.0149128747798639,-0.0347386023018591,-0.039443360813768,-0.0585115511187358,-0.0297884715924054,-0.00999993750071614,0.0099999687502609,0.00502490643403129,-1.24998960288726E-05,0,-0.00498750018228933,-1.24373969438889E-05,-0.0100123749759737,-0.0099875000260416,-0.00495031166604297,-0.0247007790426612,0.0249740415278266,-8.3534334575832E-07,0.00506206420506908,0,-0.0148019005719959,-0.0248013804973546,-0.0198756272256295,-0.0247050170665231,-0.0199125034408811,-0.044269820932646,0.0842758853205894,0.0252722191432603,0.00536225401866932,0.000181125563959393,-0.0817505571321449,-0.0855742383214123,-0.124439540638672,-0.110358238570656,-0.096636106768436
