GAMES,ROUNDS,NoHits4,NoMisses4,NonMissSpaces14,NonMissSpaces24,NonMissSpaces34,NonMissSpaces44,NonMissSpaces54,NoHits5,NoMisses5,NonMissSpaces15,NonMissSpaces25,NonMissSpaces35,NonMissSpaces45,NonMissSpaces55,NoHits3,NoMisses3,NonMissSpaces13,NonMissSpaces23,NonMissSpaces33,NonMissSpaces43,NonMissSpaces53,NoHits2,NoMisses2,NonMissSpaces12,NonMissSpaces22,NonMissSpaces32,NonMissSpaces42,NonMissSpaces52
410,84,0.00706929533601998,-0.0830039245391311,-0.00371914793759139,-0.00400097852443169,-0.00532194114215479,-0.00533105059252108,-0.0048206611143464,0.0123250278835427,-0.0453501644063104,-0.00100260829170261,-0.00226806236848983,-0.00375173186229363,-0.00391295944544084,-0.00363837932389321,0.0205135979409289,-0.19248141211771,-0.00725210717329913,-0.0150087687672912,-0.0185061327856591,-0.0250949844966612,-0.0217713548060507,0.0187013998469453,-0.313946165633833,-0.0129647170421095,-0.0222832374483841,-0.0299776284024588,-0.0322165058397613,-0.0342587343391736
420,84,0.00681526408066632,-0.0862841512388218,-0.00389826807129109,-0.00449389575655376,-0.00554365959539256,-0.00556416645560135,-0.0053084515545723,0.0123568496387801,-0.0459816171022227,-0.00100260829170261,-0.00236335550782178,-0.00389519684601688,-0.00390709773305921,-0.00358316810066271,0.020847433791848,-0.194476975987524,-0.00734156899670252,-0.0152843773527795,-0.0189728130807738,-0.0260429225927421,-0.0221357822317384,0.0187413041916177,-0.3189890072255,-0.0133957694340963,-0.0228360851114245,-0.0306883254676372,-0.0327850449977501,-0.0345719483465051
430,78,0.00681526408066632,-0.0862841512388218,-0.00389826807129109,-0.00449389575655376,-0.00554365959539256,-0.00556416645560135,-0.0053084515545723,0.0122249596235036,-0.049878851190812,-0.00114081663756266,-0.00272943418351029,-0.00421851347218114,-0.00409006204481238,-0.00362834999788927,0.0229473222247016,-0.197099848894646,-0.00739052114904674,-0.0160609450721289,-0.0192212284801216,-0.0264111853686969,-0.0230196221100094,0.0189107474855552,-0.322370743737566,-0.0134060496726611,-0.02325775680443,-0.0309255702341462,-0.0335516903359177,-0.0349250539243521
440,80,0.00732565466184588,-0.0876825507434578,-0.00394384143791069,-0.00460542956702957,-0.00557646429846647,-0.00582444365079183,-0.00541321494562273,0.0119484962648503,-0.0503981915093584,-0.00123492417406053,-0.00277811321809573,-0.00421571909757323,-0.00409006204481238,-0.00377430879141685,0.0225974535379331,-0.201077889224529,-0.00737123607742101,-0.0164908225457635,-0.0193310176278505,-0.0269585078709046,-0.0237215467308738,0.0208222032809128,-0.322140256254983,-0.0131916376275614,-0.0237468742834865,-0.0315109596660651,-0.0334917235684531,-0.0352184964753337
450,82,0.00722909811706115,-0.0912296053409344,-0.00411789490148397,-0.0048147802827363,-0.00574981996943012,-0.00617427475342,-0.00545454557541018,0.0112473311657974,-0.0533988359504498,-0.00147681838656056,-0.00286652361443783,-0.00483867257289588,-0.0043165194629084,-0.0042496471757864,0.0254158376962315,-0.204161050885077,-0.0075273095034054,-0.0172176379518562,-0.019646299063969,-0.0275460324824419,-0.0243811302142756,0.0204850813565839,-0.324601141337057,-0.0133664081815802,-0.023864482573619,-0.0319576573272943,-0.0339055625050474,-0.0360673585504947
460,87,0.00787029741401093,-0.0924078936529109,-0.00409146205054784,-0.00473344229487956,-0.00574562435567292,-0.0063821570861526,-0.00568060132943925,0.0112473311657974,-0.0533988359504498,-0.00147681838656056,-0.00286652361443783,-0.00483867257289588,-0.0043165194629084,-0.0042496471757864,0.0263767396888642,-0.210139831596339,-0.00780477063973646,-0.0179019949114277,-0.0203500377092745,-0.0283357621954204,-0.0254351563798977,0.0227580892576797,-0.32576656156122,-0.0136412418320981,-0.0240232252487957,-0.0327416084288051,-0.0344617636224219,-0.0365921212056387
470,85,0.00787029741401093,-0.0924078936529109,-0.00409146205054784,-0.00473344229487956,-0.00574562435567292,-0.0063821570861526,-0.00568060132943925,0.0127160982275381,-0.0510438100080595,-0.00147681838656056,-0.00286652361443783,-0.00483867257289588,-0.0043165194629084,-0.0042496471757864,0.0279808794976608,-0.215009476493715,-0.00799936514549924,-0.0180617978822119,-0.0211724543199104,-0.0293961934520688,-0.0260798064380964,0.0238381427984883,-0.326630111066552,-0.0137463021909521,-0.0244926069749879,-0.033654949388708,-0.0354473148587775,-0.0371536841924767
480,87,0.00803788646613804,-0.0945668978768988,-0.00407129526442208,-0.00524151334151392,-0.00593335842385389,-0.00661251091866737,-0.00582971975466744,0.0133063681992515,-0.0529453071174168,-0.00145253149663676,-0.00290100184845286,-0.00494657625352467,-0.00456918166467855,-0.00452046896658332,0.0274852358061004,-0.218260905838934,-0.00783469776170813,-0.0186134593125442,-0.0219291116630483,-0.0299247302675512,-0.0266824918775017,0.0249326435841599,-0.327841157724314,-0.0140012559286364,-0.0249026944857358,-0.0342063031960174,-0.0356327866854292,-0.0380346016551768
490,80,0.00900083045758742,-0.100238208203867,-0.00422330806155621,-0.00580539263689639,-0.00638070596844606,-0.00700269722077019,-0.0065374854807419,0.0146847510906346,-0.0504872280245203,-0.00145253149663676,-0.00290100184845286,-0.00494657625352467,-0.00456918166467855,-0.00452046896658332,0.029085285716591,-0.219861320723958,-0.00809982426597741,-0.0185995815073151,-0.0219891831282269,-0.0301361907175189,-0.0271648071916008,0.0255983449654749,-0.33152158662774,-0.0139067147790973,-0.025393937955237,-0.0350239101189944,-0.0362479545903837,-0.0385610772446258
500,81,0.00940045853109083,-0.100148445087678,-0.00426326018453444,-0.00592512580288017,-0.00639192789120837,-0.00712220661010184,-0.006608281539778,0.0146847510906346,-0.0504872280245203,-0.00145253149663676,-0.00290100184845286,-0.00494657625352467,-0.00456918166467855,-0.00452046896658332,0.0297899268387217,-0.224821688380286,-0.0083447411272409,-0.0191762694872797,-0.0225910465902162,-0.0302685955332878,-0.0276160744666638,0.0267848466484388,-0.333076550373899,-0.0142788690800542,-0.0257711232642697,-0.0357215440360321,-0.0373821470819927,-0.0394318534701093
510,87,0.00940045853109083,-0.100148445087678,-0.00426326018453444,-0.00592512580288017,-0.00639192789120837,-0.00712220661010184,-0.006608281539778,0.0154328089677475,-0.0517172061233062,-0.00137896069607689,-0.00306501256837404,-0.00499125403801626,-0.00436530494091983,-0.00466814009549698,0.0305976871438772,-0.227962663201815,-0.00837808095683641,-0.0195464881259846,-0.0232734822276337,-0.0308954439472235,-0.0284238586592835,0.027711616386455,-0.336598848904428,-0.014547363409851,-0.026367694000525,-0.036287983836518,-0.0382848507405412,-0.0408192248301214
520,78,0.00986321393027135,-0.0994085466761927,-0.00420405853377624,-0.00600477816234879,-0.00647185538421322,-0.00715254757746166,-0.00661945639148853,0.015240336451179,-0.0549919893100544,-0.00142628519160377,-0.00334880316219454,-0.00536610240773432,-0.0046469705334033,-0.00495238157177264,0.0313217548343977,-0.229835963147657,-0.00832305613395308,-0.0200824265723695,-0.0237533614171321,-0.0317833100128851,-0.0291756466131206,0.0265000176426906,-0.340166571353244,-0.0147121310523627,-0.0265520476425544,-0.0366138878925623,-0.0387928768734228,-0.0417009347825939
530,76,0.0103824422147648,-0.101174928876251,-0.00417844602442751,-0.00627219668385172,-0.00682395862677616,-0.00737793962433656,-0.00686621510030199,0.0155498394743017,-0.0547851867155002,-0.00142628519160377,-0.00334880316219454,-0.00536610240773432,-0.00454357956363642,-0.00495238157177264,0.0317684504486307,-0.231466013594183,-0.00835347275150788,-0.020231354315347,-0.0237820397169572,-0.032221520406964,-0.0293550046184751,0.0278446942044155,-0.342827706982928,-0.0151467803506397,-0.0266720820194761,-0.0371387621143807,-0.0396082770202587,-0.0422113116260451
540,81,0.0109638105759307,-0.100199964169517,-0.00411059503530906,-0.00638829015997219,-0.00689598558627988,-0.00761361633539839,-0.00715350325719646,0.0159100002010731,-0.054236870423532,-0.0014439405821486,-0.00338775972104915,-0.00524535552377808,-0.00456046677523121,-0.00499121513417659,0.0330480571187424,-0.233131916448269,-0.00847603077329542,-0.0204170048278719,-0.0243844304659598,-0.032693033156649,-0.0297450886505347,0.027499569282471,-0.345504845639557,-0.0156440246688778,-0.0269224411704071,-0.0379906282213418,-0.0402395423004738,-0.0428221921350279
550,79,0.0111291487288623,-0.100770208815172,-0.00411059503530906,-0.00650833326769878,-0.0069757394935993,-0.0076534383508863,-0.00719335157643802,0.0164256563102212,-0.0552108363990097,-0.00147510427679923,-0.00350578928876574,-0.00542936103749223,-0.00455516747484335,-0.00503873800809211,0.0320617244829411,-0.237522428877385,-0.00845496942176234,-0.0208005528971271,-0.0244338560301759,-0.0333453973153376,-0.0301651603809696,0.0290908521152855,-0.345251803337145,-0.015885747922111,-0.0269481373847337,-0.0381510967568991,-0.0405071371117464,-0.0433672902704629
560,90,0.0111291487288623,-0.100770208815172,-0.00411059503530906,-0.00650833326769878,-0.0069757394935993,-0.0076534383508863,-0.00719335157643802,0.0166188733468591,-0.055624042731522,-0.00146014565127611,-0.00355015119295456,-0.00542936103749223,-0.00464426064682774,-0.00508302708228269,0.0340651254968323,-0.239046766026186,-0.00868232418413148,-0.0210813156910512,-0.0250673564236366,-0.0342168326761336,-0.0309747010410731,0.0294037709106269,-0.349171659563571,-0.0160777655452564,-0.0273385867933262,-0.0382312323282087,-0.04080175867639,-0.0446539210072408
570,87,0.0118539625519926,-0.102742628235607,-0.00422453778844254,-0.00660075163245118,-0.00710847482163062,-0.00784453948547425,-0.00730308263203349,0.017162343428298,-0.055873262943223,-0.00150494299832493,-0.00372751524939416,-0.00551808535024577,-0.00462854010853347,-0.00521534511250886,0.0348639469502289,-0.242432604955931,-0.00853960293531893,-0.0217372580607535,-0.0259366726607336,-0.03497584441035,-0.0320230588513702,0.0302076197076332,-0.351198999480711,-0.0163541366463477,-0.0276279997645154,-0.0388202380676219,-0.0413914632844104,-0.0454409310314111
580,82,0.0121733962728915,-0.102624130254271,-0.00422453778844254,-0.00664802219714568,-0.00710847482163062,-0.00784453948547425,-0.00724574155074025,0.0175218739992461,-0.0556677398476559,-0.00150494299832493,-0.00367639105141596,-0.00546645826851373,-0.00462854010853347,-0.00521534511250886,0.0362614778747681,-0.241587073366013,-0.00859646159995477,-0.0217735424075984,-0.0262002738834981,-0.0356150084151184,-0.0323236664654564,0.0320227685523043,-0.352393973575696,-0.0165616810871648,-0.0279211601267151,-0.039449701984412,-0.0421984978509104,-0.0459364375549906
590,78,0.0121733962728915,-0.102624130254271,-0.00422453778844254,-0.00664802219714568,-0.00710847482163062,-0.00784453948547425,-0.00724574155074025,0.0177373275775932,-0.0560176143229983,-0.00150494299832493,-0.00367639105141596,-0.00546645826851373,-0.00472272372938762,-0.00535653973926061,0.0372097861559457,-0.241510966498847,-0.00873850014906533,-0.0219709884628361,-0.0262530418940071,-0.0357131480114192,-0.0327735433505099,0.0315800173937628,-0.356703528846085,-0.0166264812697445,-0.0281066556441916,-0.0404769745812394,-0.0429552911904347,-0.0470886993877319
600,79,0.012658807679361,-0.102505021868888,-0.00426430522988176,-0.00668347055146615,-0.00715633550001154,-0.00791986277155476,-0.00728574877212614,0.0179751331915915,-0.055542186558231,-0.00150494299832493,-0.00367639105141596,-0.00540712153516525,-0.00472272372938762,-0.00535653973926061,0.0378489487775028,-0.244227232359811,-0.00894925769460148,-0.0220788938857323,-0.0266883123869823,-0.0361280595388029,-0.0330625981182635,0.0329519264492871,-0.357161579916841,-0.0165199537927475,-0.0287147772946509,-0.0408461445464076,-0.0437296040217841,-0.0479443492785818
610,80,0.0129326163931508,-0.105088855644494,-0.00434861861337558,-0.00676320208920913,-0.00735380883489361,-0.00827292255780749,-0.00741297633796829,0.0174565940980886,-0.0592504770605011,-0.00169259577182053,-0.00386152427028266,-0.00563797921446051,-0.00486224537174191,-0.00573046122881798,0.038476754383301,-0.246130558067005,-0.00948286498461341,-0.0221932571887983,-0.0269563801039462,-0.0367324389832955,-0.0337031949878035,0.0343571947355481,-0.357624204380679,-0.0165796564093145,-0.0291585005404205,-0.0411689931723365,-0.0444792696123174,-0.0489065720474123
620,86,0.0130488675639712,-0.105725173323689,-0.00434861861337558,-0.00683327617822944,-0.00736336919940954,-0.00831227757615284,-0.00749177161521672,0.0174565940980886,-0.0592504770605011,-0.00169259577182053,-0.00386152427028266,-0.00563797921446051,-0.00486224537174191,-0.00573046122881798,0.0397009301583687,-0.246841584091643,-0.00935393763073882,-0.0223466942643569,-0.0278850652184923,-0.0371113060677763,-0.0342738319191131,0.0350925936354309,-0.359897893836584,-0.0169090560266714,-0.0293211168472852,-0.041422907887466,-0.0456336951598506,-0.0504367477584667
630,84,0.0134644891522086,-0.103977993135836,-0.00430880187821993,-0.00676317798824041,-0.00729439755799282,-0.00831227757615284,-0.00749177161521672,0.0173894020885375,-0.0601652175928218,-0.00173955684291458,-0.00405002358901582,-0.00568527923149096,-0.00495597577148834,-0.00573046122881798,0.040362704355095,-0.246471550579471,-0.00930545408706956,-0.0226731537268633,-0.0280410386172604,-0.0374339764535923,-0.0345736454666374,0.0356154047744178,-0.364532220076204,-0.0171793218710479,-0.0304573144315799,-0.0421248105851324,-0.0465107750350207,-0.05106862946577
640,85,0.0131938206221516,-0.107996439765335,-0.00430880187821993,-0.00671091051664947,-0.00761228021062323,-0.00867428471991317,-0.00796876946845168,0.0172688056798233,-0.0641512742805066,-0.00186182544205103,-0.00427136499287831,-0.00595374210971178,-0.00526852673091267,-0.00599985582523688,0.0407380093551447,-0.249635238403925,-0.00940376738088139,-0.0234114271184768,-0.0285712897068486,-0.038378676491715,-0.0351706988502003,0.036648685715198,-0.365244829378028,-0.0171144537049727,-0.030877670647101,-0.0425415765944319,-0.0467156264516124,-0.0520620219864059
650,81,0.0132622292010223,-0.108312390762086,-0.00430880187821993,-0.00675804125612228,-0.00775392920904909,-0.00872136067257437,-0.00811038475534456,0.0179964727733608,-0.0659826376058991,-0.00191566683232401,-0.00431470669364398,-0.00604786890120385,-0.00511145306088836,-0.00616135011197953,0.0428217390452671,-0.250409504630223,-0.00951137654032196,-0.0233787214951781,-0.0287969747827505,-0.0386808214531232,-0.03526273669366,0.0346864500224114,-0.368719291183579,-0.017470009495197,-0.0316058960022127,-0.043084000311883,-0.04718207024005,-0.0532641640323505
660,79,0.0143476150800541,-0.108465626578282,-0.00439515317896321,-0.00694067976457214,-0.00775234461989543,-0.00878156395334928,-0.00846131981153838,0.0179964727733608,-0.0659826376058991,-0.00191566683232401,-0.00431470669364398,-0.00604786890120385,-0.00511145306088836,-0.00616135011197953,0.0433815250231575,-0.253424979420346,-0.00965197824482825,-0.0232880256570142,-0.029071154695564,-0.0387659050505987,-0.0359126727881307,0.0365957248312393,-0.372413258627715,-0.0175394406210983,-0.0322550597390451,-0.0436850491053492,-0.0476394813382739,-0.0537508242632123
670,84,0.01504760597826,-0.10999445989358,-0.00435429190004622,-0.00693835290549629,-0.00779383791717261,-0.0087012414037967,-0.00874174273164329,0.018351573809761,-0.0660864168814787,-0.00191566683232401,-0.00435802346226977,-0.00609305233269788,-0.00515135031735224,-0.00616135011197953,0.0434511157340865,-0.256821840042311,-0.00977065724606005,-0.0238115228450561,-0.0295302635128928,-0.0394392291862745,-0.0364560889734215,0.036912677831939,-0.375490106542226,-0.0177606282471619,-0.0328772811836717,-0.0442327333444764,-0.0484008603557787,-0.0547036197754102
680,76,0.0141392678444846,-0.11367795635025,-0.00447968781802569,-0.00715978295519859,-0.0080952365162768,-0.00881695919785602,-0.00900303123061593,0.0186901694330605,-0.0678053888987946,-0.00199004139890659,-0.00451662252519007,-0.00614004048266154,-0.0053804490286964,-0.00629882505949893,0.0439009322262678,-0.259487054547722,-0.00968540924618756,-0.0238528408706417,-0.0303506515427409,-0.0399135018062908,-0.0369709586349039,0.0373109206629172,-0.375969936881665,-0.0177327022563464,-0.0329008389107184,-0.0442185501300712,-0.0491219804655405,-0.0556377587342265
690,82,0.0147388508801668,-0.114647380800668,-0.00451826458276416,-0.00724806148489254,-0.00803553979027854,-0.00913610965853236,-0.00912390113796346,0.0197836147735957,-0.0714361720086276,-0.00216537294398189,-0.00467792752639402,-0.00631101854371434,-0.00571531222048735,-0.00622545266289173,0.0436794204494527,-0.262295547678772,-0.00961614969532742,-0.0243136263660371,-0.0310705141550704,-0.0407237440281067,-0.0374268344482116,0.0374097156131653,-0.377971919083881,-0.0178649452172668,-0.0332866623461174,-0.0445568047788667,-0.0497868456329856,-0.0560020786580179
700,81,0.0153382245283222,-0.112621141535369,-0.00446444530145437,-0.0072950155194989,-0.00805762477163739,-0.00906530820108743,-0.00909997125835339,0.020004072122898,-0.0713237420783572,-0.00216537294398189,-0.00467792752639402,-0.00620705412730945,-0.00576306728617275,-0.00622545266289173,0.0457059588566131,-0.261936171457248,-0.00962091041538749,-0.0244499092835255,-0.031725630904772,-0.0416021422556272,-0.037835943507163,0.0390830034267995,-0.380909490978555,-0.0181446855722563,-0.0336256878830289,-0.0454692008131829,-0.0503673252853637,-0.0568980078042192
710,84,0.0144549089205443,-0.1171540466903,-0.0048156073462584,-0.00746953053356679,-0.00827917172242271,-0.00963734667343119,-0.00921577535102514,0.0200624179701179,-0.072157672327315,-0.00220818511571094,-0.00465837481776676,-0.00620705412730945,-0.00580575794111609,-0.00626811530068184,0.0459694377074716,-0.266187488537451,-0.00978915618694348,-0.0245804050719237,-0.0323840899239028,-0.0424638109178943,-0.0387830813655071,0.0412873935022136,-0.381248482631668,-0.0180885555647248,-0.0335457496467791,-0.0458515520634953,-0.0510804194593435,-0.0577290784136806
720,82,0.0150223052833577,-0.117550418867128,-0.00485962705349249,-0.00750579308210391,-0.00832347659007856,-0.00952451346533984,-0.00925967800088289,0.0202004552506652,-0.0740942923194364,-0.00225678002848435,-0.00478607779359943,-0.00651702343003809,-0.00584941271025708,-0.00626811530068184,0.0475333837534438,-0.26555697294278,-0.00998669034849033,-0.0249226217601881,-0.0323346309863328,-0.0429139170891572,-0.0391344223474747,0.0427395978388113,-0.378879907753313,-0.0180996880917014,-0.0341467410105991,-0.0467127106641,-0.0519276322938022,-0.0585047997158786
730,80,0.0158458630381357,-0.119157385769324,-0.00494181706140798,-0.00752708993586519,-0.00850327090451542,-0.00952215731129339,-0.00954468324256704,0.0209793240937341,-0.0791368269871029,-0.00235524515650603,-0.00497271616232202,-0.00674859485847214,-0.00609514728735115,-0.00657419869652104,0.047744371209517,-0.267502208261234,-0.010182480324153,-0.0249173806286594,-0.0328656891267663,-0.042894948876977,-0.0397467957418169,0.0424704932119529,-0.381365015682268,-0.0182992952017753,-0.0344802583871466,-0.0470128008518055,-0.0526414151471772,-0.0591917995998627
740,81,0.0156776586773165,-0.120902407496417,-0.00494181706140798,-0.00783107890110387,-0.00857366803252067,-0.00968197345995189,-0.00966472394087452,0.0204957149916736,-0.0839652231558817,-0.00248736604005488,-0.00537489332425119,-0.00702083047999923,-0.00640499304194576,-0.00711433186566145,0.0481975168786097,-0.26619547186616,-0.0102729036132064,-0.025080167312668,-0.0329275479392019,-0.043061378002021,-0.0401999843266936,0.0433067086503552,-0.380523606497615,-0.0182962664568519,-0.0348715409951532,-0.0472955198498165,-0.0537442005613238,-0.0598841359878584
750,86,0.0156776586773165,-0.120902407496417,-0.00494181706140798,-0.00783107890110387,-0.00857366803252067,-0.00968197345995189,-0.00966472394087452,0.0211406237790494,-0.0813631696733479,-0.00248736604005488,-0.00537489332425119,-0.00702083047999923,-0.00640499304194576,-0.00711433186566145,0.0494491885304682,-0.265862630209818,-0.0102718253495284,-0.0254968981773332,-0.0329437043083464,-0.0430836220498471,-0.0402922401225801,0.0433878402846471,-0.384304952446688,-0.0186985247247245,-0.0359237128883696,-0.048032990344181,-0.0549143859037741,-0.0609928570351476
760,83,0.0155919255348464,-0.123938798701901,-0.0050674906892442,-0.00809122920111282,-0.00866140573610525,-0.0100984915527599,-0.00977356816293743,0.0216546061925851,-0.0827881014183005,-0.00265866748403345,-0.00548209391525138,-0.00730703407884915,-0.00650723574384149,-0.00730309932105842,0.0501984264694612,-0.265987619548004,-0.0104164419684794,-0.0259406394362462,-0.0333378921335347,-0.0432156328330866,-0.0404734376382062,0.0433807050091589,-0.388236211783826,-0.0189323429586915,-0.0363949022512421,-0.0483641993421661,-0.0558563311521069,-0.0617494282067415
770,83,0.0155919255348464,-0.123938798701901,-0.0050674906892442,-0.00809122920111282,-0.00866140573610525,-0.0100984915527599,-0.00977356816293743,0.0220189804849537,-0.0854801212645461,-0.00263873609039665,-0.00556660284718869,-0.00730703407884915,-0.00661782139848049,-0.00750418488985979,0.0493061604800176,-0.270507634600109,-0.0107625592990888,-0.0266973723639408,-0.0342369042753893,-0.0439619424050808,-0.0413749458066475,0.0437663969929615,-0.387511431844332,-0.0189357168260484,-0.0365590177721453,-0.0487477035891618,-0.0566872157826391,-0.0618863482393259
780,86,0.0159446470107289,-0.124671769585958,-0.0050674906892442,-0.00813483445572826,-0.00871916966774911,-0.0102178072876712,-0.00989856849902718,0.0220189804849537,-0.0854801212645461,-0.00263873609039665,-0.00556660284718869,-0.00730703407884915,-0.00661782139848049,-0.00750418488985979,0.0488860604219784,-0.271373805340664,-0.0110700517888609,-0.0270713389534685,-0.0347554842614546,-0.0448870973596117,-0.0419382130036303,0.0455685235587608,-0.389163908742164,-0.018883428901751,-0.0366951406382603,-0.0489285092364195,-0.0575403479855763,-0.0623467483984856
790,84,0.0158390474770084,-0.127032014716379,-0.0050674906892442,-0.00837818008079578,-0.008837978045342,-0.0102990062229936,-0.0101414550429688,0.0225902614971737,-0.0855524568957496,-0.00268003349184434,-0.00565772995986299,-0.00724243721067952,-0.00690056633289086,-0.00767433198155933,0.0510138827819377,-0.268598226599692,-0.0111994443330957,-0.0268021891199442,-0.035487681069243,-0.0447633542772739,-0.0423387370151925,0.0471673154047355,-0.38913941796582,-0.0185620471593682,-0.0371569449703309,-0.0494185228247043,-0.0582508084320833,-0.0636737897909012
800,81,0.0159202887592177,-0.130160962109635,-0.00530484753748175,-0.00854825884677282,-0.00899364530315786,-0.0104810407524492,-0.010309516344134,0.0227385132617022,-0.0875766572865918,-0.00268873064254671,-0.00562663584613799,-0.00724093288719802,-0.00683562276103628,-0.00777168513891907,0.0521310230989805,-0.272559409611747,-0.0112839192814977,-0.0273971879786822,-0.0356620632557931,-0.0450938549121023,-0.0428155069438767,0.046899758100965,-0.391076402165498,-0.0185567828232767,-0.0372364478413933,-0.050236533151274,-0.0585641751202951,-0.0639528720156894
810,81,0.0164508872164842,-0.131124199009302,-0.00530484753748175,-0.00858525505375237,-0.00924530166324062,-0.0106581555308229,-0.0103584814386844,0.0236606682311669,-0.086549819516632,-0.00272257691952123,-0.00564479039096593,-0.00721712182225632,-0.00691785797305579,-0.00785377956441261,0.0520277931383747,-0.273636878407777,-0.0115889813940505,-0.0277078710652805,-0.0361732494938369,-0.0455086130654696,-0.0432943107683103,0.048902605960267,-0.390831831426963,-0.0186636679366217,-0.0379180952692446,-0.0510310741375904,-0.059285720673772,-0.0644303898040656
820,81,0.0171913479042889,-0.131059621920401,-0.00533066331934911,-0.00859905159837507,-0.00938313531718772,-0.0106645044547099,-0.0106814627591701,0.0242173517861088,-0.0876959775743669,-0.00268866433737159,-0.00584713386899325,-0.00730799751657828,-0.00692581485552893,-0.00785377956441261,0.0542084031202789,-0.276000041956034,-0.0116429571291689,-0.0277306450083519,-0.0373817624661794,-0.0465533549216959,-0.0441892016332507,0.0515010151562397,-0.39068335753735,-0.018678974405255,-0.0379937075698591,-0.0512378901413057,-0.0597819463702222,-0.0652340588782996
830,82,0.0178214342296736,-0.134015311048039,-0.00565215215912438,-0.00868872067925224,-0.00982131284329061,-0.0108554858681345,-0.0109153362545289,0.0246422657708026,-0.0855893696289739,-0.00268866433737159,-0.00584713386899325,-0.00730799751657828,-0.00695929705311857,-0.00785377956441261,0.0563677208662707,-0.278047285754898,-0.0121525860875664,-0.0279894648044194,-0.0382036850920423,-0.0476391861405544,-0.0445839869085958,0.0515391028407572,-0.392388556961194,-0.0187576565548569,-0.0383350210926152,-0.0515949785578908,-0.0601657450428023,-0.0656956463776144
840,84,0.0180101609382633,-0.137952600766269,-0.00584158164386621,-0.00915323963606607,-0.0100175104214856,-0.0111101756592126,-0.0113038963210894,0.0250708646983926,-0.0860353034147018,-0.00294614180401046,-0.00596776502894204,-0.00751838289676601,-0.00737966691032475,-0.00789553508292378,0.0570019353134758,-0.280368248673084,-0.0123539313172531,-0.0286015524626067,-0.0390096972602753,-0.0480598733432477,-0.0451864083964496,0.0511077867795197,-0.39462375157657,-0.019064745419849,-0.038469372772615,-0.0518168712162273,-0.0605428846608887,-0.0659958456013711
850,80,0.0186837050753187,-0.138238629677166,-0.0058778155073064,-0.0091478461366226,-0.0101084265728646,-0.0110951456429958,-0.0113827617783319,0.0249400985388186,-0.0885152276885212,-0.00299238865700907,-0.00614296586706654,-0.00764149777088712,-0.00755032787057392,-0.00798199543521721,0.0586872438254255,-0.282465354913554,-0.0124278033372944,-0.0289123644818776,-0.0392153247079362,-0.0485639968771994,-0.0458175310658132,0.0513144875816526,-0.393594716457469,-0.0190694160402498,-0.0388588157650162,-0.0524182843500096,-0.0607000476637824,-0.0666104770198517
860,86,0.0193609723356625,-0.138788523102956,-0.00605512630196368,-0.00946526313449549,-0.0102666632887159,-0.0112547214030376,-0.0114738497721025,0.0249400985388186,-0.0885152276885212,-0.00299238865700907,-0.00614296586706654,-0.00764149777088712,-0.00755032787057392,-0.00798199543521721,0.0597745956971336,-0.282427150441314,-0.0127184245867434,-0.0292109302379241,-0.0401027736118326,-0.0489970373539148,-0.0464618833391934,0.0495891306672553,-0.395731121556174,-0.0194276048210766,-0.0393634515650864,-0.0530906934089587,-0.0612825246544977,-0.0673104736473374
870,80,0.0193609723356625,-0.138788523102956,-0.00605512630196368,-0.00946526313449549,-0.0102666632887159,-0.0112547214030376,-0.0114738497721025,0.0249904884735445,-0.0900546770307098,-0.00314053716167512,-0.00618396113325523,-0.00776624593389994,-0.00745015710969171,-0.00795514365824015,0.0604338744303873,-0.280880494523289,-0.0129117299298148,-0.0293954296128345,-0.0401641032337048,-0.0492854767286971,-0.0470601871979534,0.0518217485654239,-0.39652953971204,-0.0196280180977821,-0.0399493777849067,-0.0539630622946791,-0.0619229662861199,-0.0681691540740203
880,82,0.0196660707943151,-0.138848374283766,-0.00599140859589623,-0.00959375148847611,-0.0104613670897326,-0.0113233868940683,-0.0116026516066748,0.0255896278839527,-0.0911320997990607,-0.00305463189694365,-0.00630355285151729,-0.00788165003939928,-0.00757927463221773,-0.00812565842585109,0.0617284734725349,-0.281314384235783,-0.0130349069379265,-0.0297511597912655,-0.0407560145156015,-0.0496539660657326,-0.0475276236387973,0.0517908681359539,-0.397323138651043,-0.02009338495063,-0.0402367739255742,-0.0545915043881791,-0.0625256836243256,-0.0690708991231068
890,86,0.0200228763028914,-0.140062119578729,-0.00599140859589623,-0.00974702303497572,-0.0106786560365808,-0.0114686991881965,-0.0116820309238384,0.0261256909837878,-0.0907036070926409,-0.00317712761725013,-0.00634498941170793,-0.00785704471962177,-0.00767601793493319,-0.00818237156640973,0.0617163578785743,-0.284353098517184,-0.0132799922190434,-0.0298749945759793,-0.041432525047472,-0.0504210513320792,-0.0483918300360386,0.0513980793715635,-0.396907316958234,-0.020341104228687,-0.0404887069076772,-0.0552232906336366,-0.063617971516737,-0.0693727683432037
